school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
WEWE,Rural,Public,Both,Female,9.0,P5,2,20.0,37.0,0.0,19.0,27.0,45.0,75.0,36,45.75,1,No,30-60 min,Car/trotro/bus,No,Primary,No paid work,1,0,No-borrow/share,Less than 1 hr,2.0,1.0,2.0,1.0,Yes,No,Help at home,Low,Never,2-3 times,,1 activity,1
SHI,Peri-urban,Private,Both,Male,13.0,JHS2,0,95.0,96.0,89.0,93.33333333333331,77.0,72.0,80.0,76,76.25,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,5.0,5.0,4.0,5.0,No,No,Nothing-come regularly,Medium,Always,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,88.0,90.0,90.0,89.33333333333333,94.0,80.0,66.0,41,70.25,1,Yes,Less than 15 min,Walk,Don't know,Tertiary,Employed,3,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,"Yes, once",Nothing-come regularly,Low,Always,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,88.0,96.0,96.0,93.33333333333331,79.0,84.0,59.0,86,77.0,1,Unknown,More than 1 hour,Car/trotro/bus,Don't know,Tertiary,Employed,3,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,5.0,No,"Yes, once",Nothing-come regularly,Low,Sometimes,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,0,92.0,93.0,93.0,92.66666666666669,73.0,77.0,70.0,89,77.25,1,No,More than 1 hour,Car/trotro/bus,No,JHS,Trading/market,2,0,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,No,"Yes, more than once",Nothing-come regularly,Medium,Always,Once,5.0,,0
WEWE,Rural,Public,Both,Male,6.0,P4,1.1,72.8,99.5,85.3,85.86666666666667,63.5,58.8,53.0,77.3,63.150000000000006,1,No,Less than 15 min,Car/trotro/bus,No,JHS,Employed,4.5,1,Yes-some subjects,Less than 1 hr,5.2,4.9,4.7,5.2,Yes,Yes-more than once,Long distance/transport,High,Always,Never,4.6,2 activities,0
WEWE,Rural,Public,Both,Male,7.0,P5,1,94.0,97.0,97.0,96.0,89.0,40.0,54.0,46,57.25,1,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,1,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,2 activities,0
SHI,Peri-urban,Private,Both,Male,12.0,JHS1,0,82.0,89.0,88.0,86.33333333333333,76.0,68.0,65.0,72,70.25,0,No,Less than 15 min,Walk,No,SHS,Employed,1,1,Yes-some subjects,More than 2 hrs,4.0,4.0,4.0,2.0,Yes,Yes-once,Help at home,Medium,Always,2-3 times,3.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,93.0,89.0,89.0,90.33333333333331,58.0,47.0,65.0,93,65.75,1,Unknown,30-60 min,Walk,Don't know,JHS,Employed,3,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,"Yes, once",Nothing-come regularly,High,Always,Never,5.0,,0
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,0,75.0,79.0,76.0,76.66666666666667,66.0,66.0,71.0,65,67.0,0,No,Less than 15 min,Walk,No,SHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,3.0,5.0,4.0,4.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,9.0,P5,0,74.0,82.0,82.0,79.33333333333333,75.0,76.0,57.0,54,65.5,1,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Employed,3,1,Yes-all subjects,1-2 hrs,4.0,5.0,5.0,5.0,No,No,Nothing-come regularly,High,Always,Never,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,10.0,JHS2,0,81.0,81.0,75.0,79.0,64.0,77.0,74.0,60,68.75,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,4,1,"Yes , for all subjects",1-2 hrs,5.0,5.0,5.0,4.0,No,No,Nothing-come regularly,Don't know,Sometimes,Never,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,12.0,JHS1,0,89.0,73.0,75.0,79.0,75.0,74.0,74.0,92,78.75,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,2,1,Yes-all subjects,More than 2 hrs,4.0,3.0,5.0,3.0,No,"Yes, more than once",Health problems,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,8.0,P5,1,88.0,92.0,92.0,90.66666666666669,88.0,71.0,73.0,43,68.75,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,2,0,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,High,Sometimes,Once,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,P6,0,86.0,99.0,99.0,94.66666666666669,60.0,56.0,57.0,76,62.25,1,No,Less than 15 min,Car/trotro/bus,No,JHS,Skilled trade,1,1,Yes-some subjects,More than 2 hrs,4.0,3.0,4.0,3.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,95.0,93.0,93.0,93.66666666666669,67.0,52.0,83.0,95,74.25,1,Yes,15-30 min,Car/trotro/bus,Yes,Tertiary,Trading/market,3,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,No,Nothing-come regularly,High,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,87.0,93.0,93.0,91.0,94.0,54.0,54.0,61,65.75,1,No,30-60 min,Car/trotro/bus,No,Tertiary,Skilled trade,3,1,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,Yes,No,Nothing-come regularly,Medium,Sometimes,Once,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.3,JHS2,0.1,79.4,80.2,80.1,81.1,81.6,74.5,84.5,73.6,78.55,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,3,1,Yes-all subjects,1-2 hrs,2.3,2.7,4.2,3.3,Yes,No,Long distance/transport,High,Sometimes,Once,4.6,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS2,0,79.0,75.0,77.0,77.0,69.0,62.0,66.0,72,67.25,0,No,30-60 min,Car/trotro/bus,No,SHS,Trading/market,3,1,Yes-all subjects,More than 2 hrs,4.0,5.0,3.0,4.0,Yes,No,Long distance/transport,High,Sometimes,Never,2.0,,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS2,0,77.0,81.0,82.0,80.0,54.0,51.0,61.0,55,55.25,0,No,15-30 min,Car/trotro/bus,Yes,JHS,Farming/fishing,1,1,No-borrow/share,Less than 1 hr,4.0,3.0,4.0,3.0,Yes,No,Help at home,Medium,Rarely,Once,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,0,78.0,74.0,80.0,77.33333333333333,66.0,74.0,70.0,74,71.0,1,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,5,1,No-borrow/share,More than 2 hrs,4.0,4.0,3.0,4.0,Yes,No,Help at home,Medium,Sometimes,Never,4.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,12.0,JHS2,0,90.0,85.0,76.0,83.66666666666667,85.0,70.0,80.0,70,76.25,0,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Employed,4,1,Yes-all subjects,1-2 hrs,5.0,5.0,5.0,5.0,No,No,Nothing-come regularly,High,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,7.0,P4,3,94.0,98.0,98.0,96.66666666666669,75.0,72.0,57.0,87,72.75,1,Yes,15-30 min,Car/trotro/bus,Don't know,SHS,Not collected,r,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,2.0,No,"Yes, once",Help at home,Low,Never,Never,1.0,,1
KNU_JHS,Peri-urban,Public,Both,Male,12.0,JHS1,2,67.0,69.0,65.0,67.0,54.0,52.0,55.0,60,55.25,0,No,15-30 min,Walk,Yes,SHS,Trading/market,4,1,Yes-some subjects,1-2 hrs,3.0,5.0,1.0,2.0,Yes,No,Work to earn,Medium,Always,More than 3 times,1.0,1 activity,0
AYED_RC,Rural,Public,Both,Male,10.0,P4,0,88.0,92.0,84.0,88.0,88.0,60.0,56.0,52,64.0,1,No,Less than 15 min,Walk,No,Don't know,Trading/market,1,1,No textbooks,,1.0,3.0,3.0,5.0,No,No,Nothing-come regularly,High,Sometimes,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,87.0,99.0,99.0,95.0,47.0,71.0,66.0,51,58.75,1,Yes,More than 1 hour,Car/trotro/bus,Yes,Tertiary,Trading/market,4,1,Yes-some subjects,Less than 1 hr,5.0,3.0,5.0,3.0,Yes,No,Nothing-come regularly,Medium,Always,Once,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Female,13.0,JHS2,0,86.0,85.0,99.0,90.0,81.0,67.0,59.0,53,65.0,0,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Employed,3,1,"Yes , for all subjects",1-2 hrs,5.0,3.0,4.0,4.0,No,Yes-once,Nothing-come regularly,High,Always,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,88.0,95.0,95.0,92.66666666666669,55.0,48.0,60.0,94,64.25,1,Yes,More than 1 hour,Car/trotro/bus,Yes,SHS,Farming/fishing,12,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,85.0,92.0,92.0,89.66666666666667,93.0,73.0,68.0,85,79.75,1,Unknown,More than 1 hour,Walk,Don't know,Tertiary,Farming/fishing,12,1,Yes-some subjects,More than 2 hrs,3.0,2.0,3.0,2.0,Yes,No,Nothing-come regularly,High,Often,Never,2.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,81.0,90.0,86.0,85.66666666666667,86.0,86.0,84.0,86,85.5,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,1-2 hrs,5.0,3.0,3.0,4.0,No,No,Nothing-come regularly,High,Sometimes,Never,2.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS1,0,99.0,99.0,93.0,97.0,81.0,83.0,90.0,87,85.25,0,No,Less than 15 min,Walk,Yes,Tertiary,Trading/market,4,1,Yes-all subjects,More than 2 hrs,5.0,3.0,5.0,5.0,No,Yes-once,Nothing-come regularly,High,Always,Once,5.0,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,93.0,90.0,90.0,91.0,63.0,90.0,58.0,50,65.25,1,No,More than 1 hour,Walk,No,Tertiary,Trading/market,2,0,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,No,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,P6,2,86.0,91.0,91.0,89.33333333333333,84.0,59.0,61.0,47,62.75,1,No,Less than 15 min,Car/trotro/bus,No,SHS,Trading/market,2,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Never,5.0,,0
WEWE,Rural,Public,Both,Male,6.0,P4,0,75.4,71.0,74.7,73.7,62.2,67.1,66.2,53.4,62.225,1,No,15-30 min,Walk,Yes,Tertiary,Trading/market,1.9,1,Yes-some subjects,More than 2 hrs,3.0,3.7,3.2,2.9,Yes,Yes-once,Work to earn,Medium,Sometimes,2-3 times,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,P6,0,90.0,95.0,95.0,93.33333333333331,91.0,72.0,84.0,45,73.0,1,Yes,30-60 min,Walk,Yes,Tertiary,Employed,2,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,No,Nothing-come regularly,Medium,Always,Never,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,14.4,JHS1,0.1,78.9,75.6,79.2,76.1,52.7,59.1,59.5,63.2,58.625,0,No,15-30 min,Car/trotro/bus,No,SHS,Skilled trade,3.1,1,Yes-some subjects,1-2 hrs,2.7,4.0,3.5,4.0,Yes,No,Work to earn,Medium,Often,Never,3.8,,0
AYED_RC,Rural,Public,Both,Male,12.0,JHS1,0,85.0,91.0,88.0,88.0,76.0,71.0,75.0,75,74.25,1,No,15-30 min,Car/trotro/bus,Yes,SHS,Employed,2,1,No-borrow/share,1-2 hrs,4.0,4.0,4.0,4.0,No,No,Nothing-come regularly,Medium,Always,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,0,85.0,87.0,90.0,87.33333333333333,68.0,57.0,57.0,63,61.25,1,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,2,1,No-borrow/share,Less than 1 hr,4.0,3.0,4.0,3.0,Yes,No,Help at home,Medium,Often,Once,2.0,,0
SHI,Peri-urban,Private,Both,Male,13.6,JHS2,0,83.3,84.6,83.1,83.66666666666666,62.3,75.4,65.5,69.5,68.175,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Farming/fishing,2.9,1,Yes-some subjects,More than 2 hrs,3.0,3.0,5.0,4.0,Yes,No,Work to earn,Medium,Always,Never,5.1,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,94.0,97.0,97.0,96.0,54.0,54.0,75.0,94,69.25,1,Unknown,15-30 min,Walk,Don't know,JHS,Skilled trade,3,1,No-borrow/share,More than 2 hrs,2.0,5.0,2.0,5.0,Yes,No,Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,12.0,JHS1,1,80.0,79.0,82.0,80.33333333333333,93.0,48.0,75.0,53,67.25,0,No,Less than 15 min,Car/trotro/bus,No,Don't know,Trading/market,4,1,Yes-all subjects,Less than 1 hr,5.0,5.0,4.0,3.0,Yes,"Yes, more than once",Long distance/transport,Medium,Sometimes,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,13.0,JHS1,0,85.0,90.0,88.0,87.66666666666667,76.0,65.0,76.0,62,69.75,0,Unknown,15-30 min,Car/trotro/bus,Don't know,Don't know,Employed,3,1,Yes-all subjects,1-2 hrs,5.0,1.0,3.0,1.0,No,No,Nothing-come regularly,High,Sometimes,Never,2.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,88.0,87.0,87.0,87.33333333333333,56.0,49.0,90.0,56,62.75,1,Unknown,15-30 min,Car/trotro/bus,Don't know,SHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,Yes,"Yes, once",Nothing-come regularly,High,Often,Never,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,11.7,P6,0.2,88.5,91.4,87.2,91.1,80.9,86.2,92.5,88.3,86.97500000000001,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,4.2,1,Yes-all subjects,More than 2 hrs,3.8,5.0,3.9,3.5,No,No,Nothing-come regularly,High,Often,Never,3.7,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,86.0,99.0,99.0,94.66666666666669,68.0,58.0,62.0,86,68.5,1,Yes,15-30 min,Walk,Yes,Tertiary,Employed,1,1,Yes-some subjects,More than 2 hrs,3.0,2.0,3.0,2.0,No,"Yes, once",Nothing-come regularly,Low,Often,Never,2.0,1 activity,0
WEWE,Rural,Public,Both,Female,6.0,P4,2,20.0,37.0,0.0,19.0,25.0,18.0,24.0,36,25.75,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,No-borrow/share,Less than 1 hr,2.0,4.0,2.0,1.0,Yes,Yes-once,Long distance/transport,Low,Never,Never,2.0,,1
KNU_JHS,Peri-urban,Public,Both,Male,9.1,JHS1,0,71.5,81.1,85.8,81.1,69.3,52.6,71.4,73,66.575,0,Unknown,15-30 min,Walk,Don't know,Don't know,Employed,2.3,1,Yes-all subjects,1-2 hrs,4.9,4.9,3.9,2.4,No,"Yes, once",Nothing-come regularly,High,Sometimes,Never,2.8,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,88.0,97.0,97.0,94.0,83.0,90.0,88.0,88,87.25,1,Unknown,15-30 min,Car/trotro/bus,Don't know,SHS,Employed,23,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Low,Always,Never,3.0,,0
AYED_RC,Rural,Public,Both,Female,12.0,P6,0,78.0,74.0,80.0,77.33333333333333,66.0,74.0,70.0,74,71.0,1,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,5,1,No-borrow/share,More than 2 hrs,4.0,4.0,3.0,4.0,Yes,No,Help at home,Medium,Sometimes,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Female,9.0,P5,1,88.0,92.0,92.0,90.66666666666669,88.0,71.0,73.0,43,68.75,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,2,0,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,High,Sometimes,Once,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,0,96.0,90.0,90.0,92.0,66.0,55.0,65.0,96,70.5,1,Yes,15-30 min,Car/trotro/bus,Yes,JHS,Employed,,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,High,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,8.0,P5,0,91.0,95.0,95.0,93.66666666666669,56.0,48.0,73.0,40,54.25,1,Yes,Less than 15 min,Walk,Yes,SHS,Skilled trade,1,0,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,85.0,98.0,98.0,93.66666666666669,92.0,60.0,54.0,61,66.75,1,Unknown,30-60 min,Walk,Don't know,Tertiary,Farming/fishing,4,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,Yes,"Yes, once",Nothing-come regularly,Medium,Often,Never,3.0,1 activity,0
AYED_RC,Rural,Public,Both,Female,9.4,P5,0.4,78.6,83.9,96.1,86.2,74.4,69.6,64.8,58.8,66.9,1,No,More than 1 hour,Walk,No,JHS,Employed,2.6,1,Yes-some subjects,Less than 1 hr,5.3,5.0,5.1,5.3,Yes,No,Nothing-come regularly,High,Always,Never,4.9,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,87.0,98.0,98.0,94.33333333333331,92.0,79.0,71.0,47,72.25,1,Unknown,Less than 15 min,Car/trotro/bus,Don't know,Tertiary,Skilled trade,Not collected,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,5.0,Yes,"Yes, more than once",Nothing-come regularly,Low,Sometimes,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,87.0,98.0,98.0,94.33333333333331,78.0,82.0,77.0,40,69.25,1,No,30-60 min,Car/trotro/bus,No,JHS,Employed,2,1,Yes-some subjects,1-2 hrs,5.0,3.0,5.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Once,3.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,11.0,P6,0,77.0,79.0,73.0,76.33333333333333,80.0,71.0,76.0,72,74.75,0,No,30-60 min,Walk,Yes,Tertiary,Skilled trade,4,1,Yes-all subjects,1-2 hrs,3.0,4.0,3.0,4.0,Yes,Yes-once,Long distance/transport,High,Always,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,96.0,90.0,90.0,92.0,66.0,55.0,65.0,96,70.5,1,Yes,15-30 min,Car/trotro/bus,Yes,JHS,Employed,Not collected,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,High,Sometimes,Never,3.0,1 activity,0
SHI,Peri-urban,Private,Both,Male,13.0,JHS2,0,76.0,77.0,81.0,78.0,58.0,60.0,60.0,65,60.75,0,No,15-30 min,Walk,Yes,SHS,Employed,5,1,No-borrow/share,1-2 hrs,4.0,4.0,3.0,4.0,Yes,No,Help at home,Medium,Always,Never,4.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,89.0,91.0,91.0,90.33333333333331,63.0,93.0,89.0,87,83.0,1,Unknown,30-60 min,Car/trotro/bus,Don't know,SHS,Trading/market,1,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,5.0,No,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,80.0,83.0,77.0,80.0,57.0,54.0,59.0,58,57.0,0,No,15-30 min,Walk,Yes,Don't know,Skilled trade,1,1,Yes-all subjects,,3.0,4.0,3.0,4.0,Yes,No,Work to earn,High,Never,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,3,20.0,37.0,0.0,19.0,38.0,22.0,45.0,47,38.0,1,No,30-60 min,Car/trotro/bus,No,Primary,No paid work,1,0,No textbooks,Less than 1 hr,3.0,1.0,1.0,5.0,Yes,No,Work to earn,Low,Never,More than 3 times,1.0,,1
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,86.0,98.0,98.0,94.0,52.0,41.0,52.0,86,57.75,1,Unknown,15-30 min,Walk,Don't know,Don't know,Employed,21,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Often,Never,5.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS2,0.2,89.5,92.3,90.3,89.8,91.4,82.9,89.3,86.2,87.45,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,4.9,1,Yes-all subjects,More than 2 hrs,5.2,4.0,4.9,4.1,No,No,Nothing-come regularly,High,Always,Once,3.6,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS1,0,83.0,88.0,85.0,85.33333333333333,82.0,83.0,83.0,80,82.0,0,No,30-60 min,Car/trotro/bus,No,Tertiary,Skilled trade,2,1,No-borrow/share,More than 2 hrs,5.0,5.0,3.0,4.0,No,No,Long distance/transport,Medium,Sometimes,Once,4.0,2 activities,0
WEWE,Rural,Public,Both,Male,9.0,P5,0.1,78.6,77.3,86.4,80.76666666666667,70.1,69.7,77.5,72.1,72.35,1,No,30-60 min,Car/trotro/bus,Yes,SHS,Farming/fishing,4.9,1,Yes-some subjects,More than 2 hrs,4.4,3.7,5.3,4.8,Yes,No,Long distance/transport,Medium,Sometimes,Once,3.8,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS2,0,90.0,97.0,94.0,93.66666666666669,95.0,94.0,96.0,91,94.0,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Trading/market,5,1,Yes-all subjects,1-2 hrs,3.0,4.0,5.0,4.0,Yes,No,Help at home,High,Always,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,P6,1,87.0,90.0,90.0,89.0,66.0,95.0,89.0,89,84.75,1,Yes,More than 1 hour,Car/trotro/bus,Yes,Tertiary,Trading/market,2,1,Yes-some subjects,Less than 1 hr,4.0,5.0,4.0,5.0,Yes,"Yes, once",Nothing-come regularly,High,Always,Never,5.0,,0
SHI,Peri-urban,Private,Both,Male,12.9,JHS2,0,85.9,84.4,78.9,83.06666666666668,49.6,64.9,60.1,62.8,59.35,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,3.1,1,Yes-some subjects,1-2 hrs,3.2,4.1,2.9,1.9,No,Yes-once,Health problems,Medium,Often,More than 3 times,4.5,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.3,JHS2,0.2,81.1,75.9,72.0,76.8,80.3,89.1,52.6,78.4,75.1,0,Yes,Less than 15 min,Walk,Yes,Tertiary,Employed,4.9,1,"Yes , for some",More than 2 hrs,3.7,3.0,3.8,2.7,No,No,Nothing-come regularly,Don't know,Always,Never,3.9,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS1,0,75.0,75.0,77.0,75.66666666666667,56.0,52.0,48.0,61,54.25,0,No,15-30 min,Walk,No,JHS,Skilled trade,3,1,Yes-some subjects,,4.0,4.0,3.0,5.0,Yes,Yes-once,Help at home,Medium,Never,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,P6,1,94.0,94.0,94.0,94.0,65.0,58.0,68.0,62,63.25,1,Yes,Less than 15 min,Walk,Yes,JHS,Farming/fishing,2,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Often,Never,5.0,,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,89.0,88.0,88.0,88.33333333333333,74.0,88.0,79.0,85,81.5,1,Unknown,30-60 min,Car/trotro/bus,Don't know,Tertiary,Skilled trade,43,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Don't know,Always,Never,3.0,1 activity,0
AYED_RC,Rural,Public,Both,Female,10.1,P5,1.3,81.4,82.1,66.2,76.56666666666666,69.3,66.0,76.7,85,74.25,1,No,Less than 15 min,Walk,No,Tertiary,Farming/fishing,2.6,1,Yes-some subjects,1-2 hrs,5.0,5.7,4.3,5.2,Yes,Yes-once,Long distance/transport,Medium,Always,Once,5.4,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,14.4,JHS2,0.3,80.1,83.8,80.8,80.1,71.1,75.2,75.9,65.5,71.92500000000001,0,No,15-30 min,Walk,Yes,Tertiary,Trading/market,2.8,1,Yes-some subjects,More than 2 hrs,3.0,4.6,3.4,4.2,Yes,No,Work to earn,High,Always,Never,3.7,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,94.0,92.0,92.0,92.66666666666669,46.0,71.0,78.0,59,63.5,1,Yes,30-60 min,Car/trotro/bus,Don't know,SHS,Trading/market,4,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,Don't know,Always,Never,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,11.2,JHS1,0,85.8,76.1,90.5,83.1,71.8,53.2,71.5,59.5,64.0,0,No,Less than 15 min,Car/trotro/bus,No,Don't know,Employed,3.1,1,Yes-all subjects,More than 2 hrs,4.7,5.2,4.9,2.7,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,4.6,1 activity,0
